funding_ask,team_size,founder_experience_years,industry_sector,location_tier,monthly_revenue,revenue_growth_pct,company_age_months,prior_funding_rounds,has_validation,referral_channel_score,approved
27480000.0,9,8,Consumer Goods,Metro,97939.0,18.1,50,3,True,0.341,1
18320000.0,12,1,SaaS,Metro,304503.0,-6.9,79,1,True,0.712,1
23800000.0,11,13,EdTech,Tier-2 City,188.0,-44.3,27,1,False,0.409,0
4490000.0,11,8,HealthTech,Tier-2 City,38139.0,42.5,30,0,True,0.496,0
25070000.0,5,13,Consumer Goods,Metro,67116.0,0.5,93,3,True,0.67,1
1880000.0,6,10,HealthTech,Tier-3 City,480594.0,28.8,86,3,True,0.046,0
32380000.0,2,19,EdTech,Metro,2976.0,-5.2,19,2,False,0.026,0
19830000.0,5,1,SaaS,Tier-2 City,242356.0,-8.1,37,0,True,0.504,1
9970000.0,3,9,Consumer Goods,Tier-3 City,347.0,-2.9,15,1,False,0.153,0
1360000.0,14,10,Consumer Goods,Tier-3 City,251210.0,13.1,61,1,False,0.107,0
46140000.0,2,4,Fintech,Tier-2 City,8477.0,11.5,5,3,True,0.401,0
28040000.0,6,13,Consumer Goods,Tier-2 City,49930.0,18.0,3,2,True,0.114,0
32520000.0,13,7,Fintech,Metro,139409.0,-1.9,53,3,True,0.979,1
39080000.0,14,15,E-commerce,Metro,25959.0,8.8,86,3,True,0.722,1
31520000.0,6,18,Consumer Goods,Tier-2 City,21922.0,-8.9,71,2,True,0.576,1
20950000.0,7,17,E-commerce,Metro,214070.0,37.4,67,1,True,0.113,1
31570000.0,8,12,Consumer Goods,Metro,115347.0,-18.3,56,3,True,0.128,1
13000000.0,12,14,EdTech,Metro,125463.0,-8.4,18,2,True,0.255,1
28290000.0,11,17,HealthTech,Tier-3 City,141525.0,-0.5,20,3,True,0.773,1
10680000.0,8,19,HealthTech,Tier-3 City,194750.0,55.8,59,3,False,0.571,0
45910000.0,6,14,EdTech,Tier-3 City,135249.0,23.3,88,2,False,0.34,0
25720000.0,6,18,SaaS,Tier-2 City,198282.0,-9.1,5,2,True,0.492,1
12080000.0,10,19,EdTech,Metro,424094.0,24.4,37,1,False,0.473,0
32160000.0,12,3,SaaS,Metro,215998.0,18.3,18,1,True,0.402,1
4970000.0,2,10,EdTech,Tier-2 City,62650.0,13.5,14,0,False,0.393,1
21980000.0,11,7,HealthTech,Tier-2 City,43584.0,21.9,34,0,False,0.542,0
43370000.0,7,18,HealthTech,Metro,316973.0,9.2,19,3,False,0.363,1
38510000.0,3,14,E-commerce,Tier-2 City,74936.0,11.4,24,0,False,0.379,0
35320000.0,2,17,Consumer Goods,Tier-2 City,304923.0,-23.1,42,0,False,0.144,0
23790000.0,5,6,Consumer Goods,Metro,11912.0,36.9,71,3,True,0.37,1
22620000.0,4,16,HealthTech,Metro,161999.0,-1.0,52,0,False,0.511,0
1060000.0,2,1,EdTech,Tier-2 City,77287.0,-16.7,52,1,True,0.461,1
30200000.0,5,18,SaaS,Tier-2 City,36180.0,-2.1,58,1,True,0.475,1
29060000.0,12,4,E-commerce,Tier-3 City,157758.0,-1.3,22,1,False,0.217,0
760000.0,11,10,Fintech,Tier-2 City,26176.0,-8.0,7,1,True,0.784,1
7280000.0,3,14,E-commerce,Tier-2 City,77296.0,23.6,3,0,True,0.339,1
1120000.0,10,14,Fintech,Tier-3 City,65630.0,27.5,83,1,True,0.768,1
13030000.0,7,4,Fintech,Metro,360350.0,-31.2,84,2,False,0.915,0
690000.0,11,11,E-commerce,Tier-2 City,192200.0,-2.3,32,0,True,0.285,0
21160000.0,4,10,Fintech,Tier-2 City,330079.0,-0.9,75,1,True,0.741,0
24080000.0,1,15,EdTech,Tier-2 City,209966.0,4.6,25,3,True,0.0,0
22140000.0,5,6,E-commerce,Metro,26653.0,42.1,29,2,False,0.347,0
10370000.0,14,15,E-commerce,Tier-3 City,95022.0,-8.3,66,2,True,0.356,0
26420000.0,8,12,EdTech,Tier-3 City,12227.0,39.2,89,2,True,0.616,1
40800000.0,1,15,Fintech,Metro,15842.0,5.1,59,3,True,0.61,0
14920000.0,14,17,SaaS,Metro,35805.0,39.4,92,0,False,0.743,0
15970000.0,12,8,Consumer Goods,Metro,105939.0,1.8,95,3,False,0.116,0
27370000.0,8,8,Consumer Goods,Tier-3 City,108207.0,-0.6,3,1,True,0.212,0
12070000.0,11,15,SaaS,Tier-2 City,188552.0,7.5,39,1,True,0.373,1
17220000.0,3,15,EdTech,Metro,36415.0,33.8,45,0,True,0.824,1
22900000.0,9,17,Consumer Goods,Tier-3 City,102058.0,11.2,18,1,True,0.171,0
19620000.0,13,11,EdTech,Metro,228856.0,12.2,21,2,False,0.542,1
41000000.0,7,12,Fintech,Tier-2 City,107547.0,20.7,93,1,True,0.688,0
42530000.0,1,1,Consumer Goods,Metro,201025.0,-9.6,18,1,False,0.0,0
20440000.0,11,9,HealthTech,Tier-2 City,153017.0,14.7,46,3,True,0.481,0
22670000.0,11,4,Consumer Goods,Tier-2 City,130023.0,-4.6,46,3,True,0.428,1
47870000.0,11,17,EdTech,Metro,117116.0,37.4,63,2,False,0.514,0
25400000.0,10,2,Consumer Goods,Tier-2 City,312726.0,16.4,53,1,False,0.0,0
49660000.0,2,15,E-commerce,Tier-3 City,67972.0,21.9,5,3,True,0.124,0
38260000.0,2,16,EdTech,Tier-2 City,266310.0,-32.8,43,3,False,0.484,0
13580000.0,12,9,HealthTech,Tier-3 City,155031.0,22.1,32,3,True,0.661,1
11840000.0,12,13,Consumer Goods,Tier-2 City,186905.0,4.4,13,2,False,0.59,1
8370000.0,2,11,Fintech,Tier-3 City,44355.0,-20.7,94,0,True,0.378,0
40400000.0,9,13,EdTech,Metro,256004.0,9.9,52,1,True,0.699,1
15690000.0,8,13,EdTech,Tier-3 City,115103.0,-22.4,92,3,False,0.348,0
33950000.0,5,5,E-commerce,Metro,59694.0,20.2,87,0,True,0.655,0
27240000.0,10,13,HealthTech,Metro,16657.0,36.7,94,3,True,0.624,1
41390000.0,13,18,E-commerce,Metro,108934.0,-27.8,23,2,False,0.12,0
37670000.0,12,6,EdTech,Metro,157105.0,7.4,79,1,True,0.666,1
3660000.0,3,6,HealthTech,Tier-3 City,7581.0,4.7,4,0,False,0.341,0
17250000.0,7,5,HealthTech,Tier-3 City,37783.0,-31.8,48,3,True,0.413,1
26240000.0,14,18,SaaS,Tier-3 City,105082.0,26.3,83,0,True,0.274,0
40280000.0,4,17,HealthTech,Metro,132069.0,20.5,55,2,True,0.826,0
35840000.0,12,6,HealthTech,Tier-3 City,45480.0,48.5,20,2,True,0.462,1
27700000.0,7,18,E-commerce,Tier-2 City,152520.0,17.9,8,1,True,0.619,1
40510000.0,8,15,HealthTech,Metro,89502.0,-9.6,44,0,True,0.516,0
22030000.0,4,8,EdTech,Tier-2 City,142838.0,18.3,76,0,False,0.164,0
3260000.0,13,16,HealthTech,Tier-2 City,101745.0,33.7,88,2,True,0.843,1
43590000.0,8,18,EdTech,Metro,8115.0,-1.3,72,2,True,0.44,0
26570000.0,9,17,SaaS,Tier-2 City,320101.0,25.0,43,0,False,0.484,0
40520000.0,7,9,E-commerce,Tier-2 City,299031.0,-39.1,68,3,True,0.105,1
19910000.0,2,4,Consumer Goods,Metro,66284.0,37.5,75,2,False,0.201,0
29630000.0,11,3,SaaS,Tier-2 City,390694.0,24.0,37,0,False,0.603,0
16890000.0,5,16,Fintech,Tier-2 City,194304.0,-42.9,26,1,False,0.402,1
20770000.0,4,14,EdTech,Tier-2 City,309957.0,15.7,26,1,False,0.234,0
7800000.0,11,14,HealthTech,Tier-3 City,200121.0,-31.7,71,2,True,0.465,1
37210000.0,3,0,E-commerce,Tier-3 City,85752.0,-4.2,77,0,False,0.253,0
14370000.0,10,19,HealthTech,Tier-2 City,124106.0,21.6,19,3,True,0.827,1
15440000.0,7,2,Consumer Goods,Tier-2 City,64969.0,5.3,93,2,True,0.242,0
18030000.0,12,11,HealthTech,Tier-2 City,18207.0,33.1,2,2,True,0.466,1
21890000.0,1,18,E-commerce,Tier-2 City,66260.0,9.3,41,2,True,0.74,1
29020000.0,11,4,Fintech,Metro,158295.0,7.3,46,1,True,0.711,1
34300000.0,4,10,Consumer Goods,Tier-2 City,171694.0,30.0,6,3,False,0.216,0
33950000.0,13,16,Consumer Goods,Tier-2 City,78697.0,1.2,69,1,True,0.321,0
21470000.0,5,5,SaaS,Tier-2 City,7750.0,7.5,86,0,False,0.386,0
24350000.0,1,2,EdTech,Tier-3 City,62902.0,10.1,23,2,False,0.265,0
7450000.0,7,9,Fintech,Tier-2 City,336597.0,6.6,66,0,True,0.831,1
26310000.0,1,15,SaaS,Metro,152935.0,31.2,91,3,True,0.511,1
43910000.0,4,11,EdTech,Metro,86473.0,-5.3,64,0,False,0.587,0
23290000.0,11,8,Consumer Goods,Metro,23725.0,-8.6,43,0,False,0.607,0
46930000.0,8,12,SaaS,Metro,29049.0,-13.2,90,3,False,0.581,0
8210000.0,10,1,E-commerce,Tier-2 City,438575.0,-34.8,39,1,True,0.448,0
36980000.0,13,6,Consumer Goods,Metro,91841.0,37.7,64,2,False,0.648,0
35550000.0,7,17,SaaS,Metro,168568.0,-10.0,74,3,True,0.329,1
34240000.0,8,7,EdTech,Metro,387734.0,3.2,59,0,True,0.903,1
33310000.0,1,19,Fintech,Tier-3 City,177064.0,39.2,30,1,True,0.448,0
1600000.0,5,10,Fintech,Tier-3 City,80780.0,5.2,68,0,False,0.537,0
37240000.0,11,18,EdTech,Metro,36893.0,18.3,30,3,True,0.28,0
25230000.0,1,12,E-commerce,Metro,27048.0,-20.4,46,0,False,0.096,0
26450000.0,6,8,Fintech,Metro,83441.0,36.0,52,3,True,0.889,1
3020000.0,2,18,Fintech,Metro,228285.0,5.6,28,2,True,1.0,1
9820000.0,13,5,SaaS,Metro,77516.0,-12.4,73,1,False,0.517,0
45590000.0,8,7,SaaS,Metro,22445.0,-12.4,24,1,False,0.606,1
16120000.0,10,14,Fintech,Metro,252926.0,41.8,16,2,True,0.813,1
20000000.0,10,17,E-commerce,Tier-3 City,9744.0,-3.7,69,2,False,0.526,0
9870000.0,4,3,Fintech,Tier-2 City,129637.0,-11.9,84,1,True,1.0,1
31790000.0,1,19,SaaS,Tier-3 City,186159.0,-0.7,24,1,True,0.614,1
37160000.0,6,8,Consumer Goods,Metro,31867.0,8.9,50,0,True,0.301,0
46100000.0,3,6,Consumer Goods,Metro,13064.0,11.0,89,1,False,0.394,0
28320000.0,5,2,E-commerce,Tier-3 City,245386.0,16.9,36,1,True,0.384,0
14140000.0,5,0,E-commerce,Metro,399825.0,12.7,39,2,True,0.365,1
4010000.0,11,11,Consumer Goods,Tier-2 City,672239.0,20.9,67,3,False,0.158,0
13670000.0,5,12,E-commerce,Tier-3 City,169418.0,2.5,61,0,True,0.127,0
31110000.0,3,1,EdTech,Tier-2 City,20741.0,49.4,13,0,True,0.522,0
48720000.0,14,18,SaaS,Metro,131095.0,-1.8,5,1,True,0.859,1
4420000.0,1,10,E-commerce,Tier-2 City,568629.0,35.0,35,0,False,0.208,0
19720000.0,3,1,Consumer Goods,Metro,148722.0,-4.0,43,0,True,0.346,0
33530000.0,5,16,E-commerce,Metro,1540.0,-20.6,59,3,True,0.584,1
28940000.0,1,3,Consumer Goods,Metro,34925.0,-25.3,38,2,True,0.0,0
32760000.0,13,13,Fintech,Tier-3 City,25744.0,14.1,13,3,True,0.64,0
23430000.0,5,13,Fintech,Tier-2 City,93405.0,31.2,72,2,True,0.999,1
13720000.0,11,16,Fintech,Metro,63206.0,-15.0,42,3,False,0.842,0
24400000.0,2,16,E-commerce,Metro,1088981.0,-9.5,6,1,False,0.12,1
19390000.0,8,19,SaaS,Tier-2 City,46986.0,15.7,57,3,False,0.502,0
35610000.0,2,1,HealthTech,Tier-3 City,254752.0,7.9,39,2,True,0.589,1
9000000.0,4,7,Fintech,Metro,50984.0,-3.7,51,0,True,0.225,1
25060000.0,6,7,Consumer Goods,Metro,12885.0,-17.6,82,0,True,0.375,1
47970000.0,13,7,SaaS,Tier-3 City,76663.0,14.2,19,2,False,0.454,1
26820000.0,5,4,E-commerce,Tier-3 City,77113.0,21.1,64,3,False,0.0,0
12240000.0,11,4,EdTech,Tier-3 City,80170.0,17.8,12,0,True,0.415,0
46820000.0,2,19,EdTech,Metro,286076.0,8.5,74,3,False,0.339,0
12590000.0,4,17,Fintech,Metro,157051.0,-13.1,35,3,True,0.679,1
37680000.0,9,13,HealthTech,Tier-2 City,146407.0,14.3,73,0,False,0.483,0
5920000.0,7,11,Consumer Goods,Metro,89625.0,12.8,4,2,False,0.175,0
42680000.0,8,9,EdTech,Tier-3 City,102409.0,-18.3,63,3,True,0.094,0
9440000.0,10,13,SaaS,Metro,603.0,2.0,24,1,True,0.449,0
20010000.0,2,17,SaaS,Tier-2 City,28256.0,15.3,38,1,True,0.545,1
48300000.0,10,8,HealthTech,Tier-3 City,20414.0,6.4,23,1,True,0.568,1
29180000.0,13,10,HealthTech,Tier-3 City,86954.0,-31.2,38,1,True,0.558,0
13570000.0,11,18,SaaS,Tier-2 City,168352.0,-4.8,76,1,True,0.338,0
530000.0,4,18,Fintech,Tier-3 City,233116.0,-6.1,5,2,False,0.518,1
840000.0,5,4,EdTech,Metro,418387.0,19.2,58,1,True,0.541,1
14090000.0,14,4,Consumer Goods,Metro,250785.0,60.0,19,3,True,0.554,1
26580000.0,12,4,SaaS,Metro,15025.0,10.7,38,2,True,0.518,0
24500000.0,14,0,SaaS,Tier-3 City,241065.0,-16.0,54,0,True,0.066,0
46130000.0,13,13,Fintech,Tier-3 City,222865.0,4.8,10,3,True,0.599,0
38320000.0,7,8,HealthTech,Metro,21747.0,8.2,86,1,False,0.492,0
46270000.0,2,0,HealthTech,Metro,183093.0,23.1,65,2,True,0.34,1
25830000.0,4,4,HealthTech,Metro,163991.0,32.8,59,3,True,0.459,1
22610000.0,5,10,HealthTech,Metro,175555.0,35.8,89,2,False,0.696,0
28520000.0,12,16,Consumer Goods,Tier-3 City,7906.0,18.7,37,3,True,0.329,0
18920000.0,4,13,Fintech,Metro,75902.0,8.0,14,2,True,0.862,1
10940000.0,6,10,SaaS,Tier-3 City,162355.0,37.7,80,3,True,0.144,0
41910000.0,12,3,E-commerce,Tier-2 City,30188.0,1.0,61,1,True,0.356,0
34190000.0,3,5,E-commerce,Metro,20333.0,9.1,43,0,False,0.0,0
16620000.0,10,15,HealthTech,Metro,1735.0,3.1,9,0,False,0.547,0
22590000.0,8,15,HealthTech,Tier-3 City,197594.0,-34.6,25,2,True,0.307,0
11660000.0,14,17,E-commerce,Tier-2 City,166488.0,33.4,56,0,True,0.671,1
28360000.0,7,10,HealthTech,Tier-2 City,24879.0,21.5,8,1,True,0.589,1
18240000.0,8,5,SaaS,Metro,113079.0,-39.4,53,1,True,0.726,1
43840000.0,12,10,Fintech,Tier-3 City,64519.0,28.0,79,0,False,0.628,0
26650000.0,14,17,Fintech,Tier-3 City,94685.0,1.9,43,3,True,0.552,1
20880000.0,11,3,SaaS,Tier-3 City,288088.0,27.8,59,0,False,0.301,0
37610000.0,10,16,E-commerce,Tier-2 City,26815.0,9.5,21,1,True,0.428,1
45300000.0,13,19,Fintech,Tier-3 City,53485.0,-19.1,56,3,False,1.0,0
40960000.0,14,16,Consumer Goods,Metro,33332.0,8.5,18,0,True,0.538,0
25000000.0,11,13,Fintech,Tier-2 City,1396.0,-10.0,69,0,False,0.658,0
18140000.0,5,8,Consumer Goods,Tier-2 City,903420.0,-16.5,51,3,False,0.232,0
33280000.0,9,17,SaaS,Tier-2 City,119432.0,25.3,58,1,False,0.49,0
40930000.0,4,3,Consumer Goods,Tier-3 City,39945.0,15.8,31,3,True,0.58,0
48940000.0,8,15,Consumer Goods,Tier-3 City,29209.0,38.0,34,0,True,0.498,0
23130000.0,7,8,HealthTech,Tier-2 City,192832.0,0.1,63,0,False,0.562,0
33580000.0,14,10,SaaS,Tier-2 City,191693.0,-11.3,59,2,True,0.59,1
15010000.0,8,9,HealthTech,Tier-3 City,363305.0,20.8,66,3,False,0.549,0
4830000.0,14,0,EdTech,Tier-3 City,683167.0,-8.7,14,3,True,0.535,1
13030000.0,12,19,HealthTech,Tier-3 City,63501.0,1.8,18,2,False,0.481,1
1220000.0,12,13,EdTech,Metro,75921.0,18.5,29,1,True,0.362,1
25720000.0,3,12,Consumer Goods,Metro,186039.0,5.5,37,0,False,0.484,0
18970000.0,11,2,EdTech,Tier-3 City,146766.0,-1.8,52,3,True,0.405,0
34070000.0,4,15,Fintech,Tier-3 City,311293.0,-20.1,50,0,True,0.756,0
30960000.0,9,19,HealthTech,Tier-2 City,188147.0,26.7,7,0,False,0.842,0
8810000.0,7,16,SaaS,Tier-2 City,64956.0,0.6,4,1,True,0.559,1
33850000.0,4,4,E-commerce,Tier-2 City,130274.0,20.4,79,1,False,0.355,0
9780000.0,14,3,E-commerce,Tier-2 City,121025.0,17.7,56,3,False,1.0,0
790000.0,13,7,EdTech,Tier-3 City,274112.0,29.8,5,0,True,0.468,0
48520000.0,9,0,HealthTech,Metro,11752.0,3.3,82,2,True,0.412,0
1840000.0,1,11,E-commerce,Tier-2 City,124557.0,1.0,36,1,False,0.195,0
17420000.0,3,9,E-commerce,Tier-2 City,190019.0,-14.2,63,0,False,0.555,0
32060000.0,4,10,Consumer Goods,Tier-3 City,106137.0,-2.9,44,3,True,0.0,0
18830000.0,14,19,E-commerce,Metro,163091.0,14.8,19,3,False,0.368,1
19370000.0,6,13,Consumer Goods,Tier-2 City,43602.0,-8.3,65,2,True,0.48,1
36280000.0,1,8,SaaS,Metro,260695.0,14.3,35,1,True,0.39,0
30310000.0,9,15,Fintech,Metro,18005.0,37.3,15,0,False,0.739,0
26160000.0,14,7,EdTech,Tier-2 City,321044.0,-0.9,22,2,True,0.674,1
44370000.0,8,15,EdTech,Metro,86743.0,-18.3,79,3,False,0.325,0
5850000.0,7,18,Fintech,Tier-3 City,75308.0,-0.3,50,1,True,0.366,0
23750000.0,3,18,HealthTech,Tier-3 City,49270.0,-20.5,41,2,True,0.171,0
12330000.0,13,10,SaaS,Metro,303289.0,34.7,75,3,False,0.723,0
2320000.0,2,9,EdTech,Tier-3 City,371559.0,9.7,24,1,True,0.312,0
48960000.0,14,7,Fintech,Tier-2 City,110589.0,-6.6,15,0,False,0.646,0
36830000.0,4,10,HealthTech,Tier-2 City,59718.0,-3.2,10,3,False,0.262,1
11200000.0,2,18,HealthTech,Tier-3 City,348406.0,-15.6,10,0,False,0.357,0
20420000.0,5,17,HealthTech,Tier-2 City,7450.0,28.2,88,3,False,0.687,0
11690000.0,1,12,Fintech,Metro,18314.0,44.7,86,1,False,0.488,0
34400000.0,1,5,SaaS,Metro,112587.0,-21.9,39,2,True,0.319,0
17850000.0,3,7,SaaS,Tier-2 City,122212.0,28.9,45,2,False,0.191,0
46030000.0,10,4,EdTech,Tier-3 City,276837.0,3.1,37,0,True,0.319,0
10770000.0,12,3,E-commerce,Tier-2 City,60054.0,33.3,53,0,False,0.471,0
17820000.0,4,0,Consumer Goods,Metro,296161.0,-28.7,18,0,False,0.694,1
46620000.0,10,15,Consumer Goods,Metro,126779.0,12.5,63,0,True,0.443,0
44290000.0,5,14,Fintech,Tier-3 City,78329.0,-0.2,49,3,False,0.591,0
15010000.0,7,3,Consumer Goods,Metro,75497.0,21.2,87,0,True,0.514,1
24410000.0,5,13,Fintech,Tier-2 City,18747.0,9.2,31,2,False,0.761,0
44240000.0,13,3,Fintech,Tier-2 City,117682.0,8.4,73,1,True,0.652,0
33700000.0,8,5,EdTech,Metro,388846.0,5.9,16,3,True,0.868,1
32050000.0,8,5,SaaS,Metro,3461.0,39.2,9,2,False,0.539,1
33200000.0,13,2,Fintech,Metro,59809.0,4.5,72,3,True,0.861,0
46090000.0,10,14,HealthTech,Metro,146469.0,25.3,85,3,False,0.723,0
26100000.0,3,0,HealthTech,Tier-2 City,120941.0,20.6,86,3,False,0.518,0
9500000.0,3,8,EdTech,Tier-3 City,238851.0,25.8,6,3,False,0.555,1
23900000.0,5,9,Consumer Goods,Metro,142714.0,-12.3,34,1,False,0.222,0
36580000.0,2,11,HealthTech,Tier-2 City,116115.0,22.1,45,3,False,0.582,0
24860000.0,10,3,HealthTech,Metro,221128.0,14.7,28,1,True,0.653,1
16010000.0,7,9,Fintech,Metro,124285.0,-15.8,29,2,False,0.906,1
33480000.0,1,15,HealthTech,Tier-3 City,27822.0,3.8,36,0,True,0.352,0
22790000.0,6,7,Fintech,Tier-3 City,140518.0,53.9,3,3,True,0.553,1
48160000.0,12,19,E-commerce,Tier-3 City,128619.0,0.2,88,0,False,0.507,0
17930000.0,13,8,EdTech,Metro,329931.0,0.6,29,3,False,0.593,1
36020000.0,14,15,EdTech,Tier-2 City,34778.0,17.0,56,1,False,0.333,0
27980000.0,13,2,SaaS,Tier-2 City,279788.0,-2.8,76,3,False,0.798,0
4340000.0,9,17,E-commerce,Tier-3 City,303158.0,10.8,16,1,True,0.462,1
23750000.0,13,9,Fintech,Tier-2 City,38316.0,-1.0,20,0,False,0.742,1
1940000.0,14,19,EdTech,Tier-3 City,48682.0,16.0,61,0,True,0.361,0
39600000.0,9,14,HealthTech,Metro,22213.0,6.8,95,3,True,0.674,1
36860000.0,6,14,SaaS,Tier-2 City,391005.0,47.0,39,2,True,0.569,1
3000000.0,14,2,HealthTech,Tier-3 City,149249.0,8.9,87,0,False,0.299,0
25230000.0,6,11,Fintech,Metro,155920.0,3.5,2,1,True,0.781,1
48100000.0,3,14,SaaS,Tier-2 City,84613.0,28.6,71,2,True,0.523,1
14590000.0,2,16,EdTech,Tier-2 City,23277.0,-19.8,93,1,True,0.0,1
45260000.0,8,7,Fintech,Tier-3 City,220214.0,41.8,71,0,True,0.681,0
7980000.0,1,11,SaaS,Metro,372659.0,-11.8,11,2,True,0.564,0
830000.0,2,3,HealthTech,Tier-3 City,43837.0,31.8,2,0,True,0.51,1
26760000.0,4,8,Consumer Goods,Tier-2 City,386789.0,37.1,40,1,True,0.395,1
12340000.0,8,9,SaaS,Tier-2 City,66131.0,-2.5,54,2,True,0.422,0
44020000.0,7,0,EdTech,Tier-2 City,17694.0,-0.6,63,2,True,0.188,0
33860000.0,8,18,E-commerce,Metro,37141.0,5.8,89,0,True,0.09,0
34500000.0,8,12,E-commerce,Tier-3 City,168771.0,20.4,56,2,True,0.512,0
33830000.0,14,3,E-commerce,Tier-3 City,346624.0,-12.0,26,1,False,0.532,1
34110000.0,4,17,Fintech,Tier-3 City,58174.0,5.8,1,1,True,0.796,0
37480000.0,7,13,HealthTech,Tier-3 City,94167.0,1.7,89,3,True,0.35,0
33660000.0,9,13,HealthTech,Tier-2 City,27876.0,-15.0,58,1,True,0.69,1
41800000.0,4,18,SaaS,Tier-2 City,289904.0,-12.9,65,2,False,0.15,0
28130000.0,3,8,Fintech,Tier-3 City,267953.0,10.6,70,0,False,0.414,0
17860000.0,1,7,E-commerce,Metro,29124.0,10.2,77,1,True,0.331,0
23610000.0,5,12,SaaS,Tier-3 City,204336.0,-7.3,81,3,True,0.52,1
22290000.0,4,17,Consumer Goods,Tier-2 City,411208.0,9.6,83,2,True,0.553,1
16960000.0,3,16,HealthTech,Tier-2 City,274087.0,-4.9,18,3,True,0.412,1
21070000.0,4,15,Fintech,Metro,124541.0,34.1,29,3,True,0.528,1
19560000.0,10,15,SaaS,Metro,139521.0,5.9,4,0,True,0.409,1
6000000.0,12,0,Fintech,Metro,73656.0,30.0,12,0,True,0.68,1
41610000.0,8,9,Fintech,Tier-2 City,207247.0,-25.9,90,1,True,1.0,0
37950000.0,1,7,Consumer Goods,Tier-2 City,296298.0,14.5,41,3,True,0.342,0
17210000.0,11,7,Consumer Goods,Metro,194721.0,19.9,65,3,True,0.619,1
47280000.0,3,17,SaaS,Metro,67439.0,5.2,54,2,True,0.426,1
47490000.0,1,7,Consumer Goods,Tier-2 City,26350.0,-2.8,44,2,False,0.205,0
42910000.0,8,16,Fintech,Metro,26172.0,4.9,16,2,True,0.869,0
1950000.0,6,18,Fintech,Tier-3 City,528338.0,22.8,69,1,True,0.525,1
18880000.0,5,9,HealthTech,Metro,283187.0,-16.2,72,2,False,0.496,0
23140000.0,14,3,Fintech,Tier-2 City,51880.0,22.0,15,2,True,0.649,1
36080000.0,2,13,Consumer Goods,Metro,20595.0,14.4,31,0,True,0.203,0
31920000.0,1,17,Fintech,Tier-2 City,84893.0,2.8,92,3,False,0.584,0
34080000.0,9,8,E-commerce,Tier-2 City,97179.0,3.6,82,3,True,0.218,1
38480000.0,6,3,Consumer Goods,Tier-2 City,145528.0,9.2,63,0,True,0.332,0
47450000.0,12,10,SaaS,Tier-2 City,28636.0,41.2,92,1,False,0.592,0
27800000.0,1,19,HealthTech,Tier-2 City,305553.0,15.0,84,2,False,0.393,0
45250000.0,6,10,EdTech,Metro,172181.0,-10.9,59,0,False,0.275,0
40830000.0,3,8,E-commerce,Tier-2 City,209312.0,-0.7,53,3,True,0.295,1
17230000.0,1,8,SaaS,Metro,301494.0,-14.9,62,1,True,0.348,0
40780000.0,7,14,EdTech,Tier-2 City,227967.0,-29.8,77,0,True,0.384,0
6310000.0,11,6,HealthTech,Tier-2 City,51080.0,-15.2,92,2,True,0.773,1
8360000.0,3,14,SaaS,Tier-3 City,4011.0,10.4,32,3,False,0.145,0
49620000.0,12,19,Consumer Goods,Tier-2 City,13856.0,33.5,29,1,False,0.762,1
21720000.0,8,15,EdTech,Metro,315757.0,27.9,13,3,True,0.441,1
23300000.0,7,18,Fintech,Metro,38243.0,-15.1,1,2,False,0.803,1
47580000.0,13,15,E-commerce,Metro,58558.0,-8.0,34,2,True,0.353,1
18410000.0,5,16,Consumer Goods,Tier-2 City,7734.0,-10.8,24,1,False,0.471,1
12230000.0,3,0,Consumer Goods,Tier-3 City,198293.0,-43.6,86,2,True,0.178,0
4350000.0,12,7,EdTech,Tier-3 City,7241.0,4.6,47,0,False,0.345,0
26370000.0,2,5,Fintech,Tier-2 City,61979.0,24.1,67,2,False,0.487,0
10380000.0,13,17,E-commerce,Metro,75152.0,3.0,20,3,False,0.44,1
3710000.0,12,4,SaaS,Tier-3 City,97922.0,-17.4,44,2,False,0.581,0
40750000.0,14,19,Consumer Goods,Metro,143375.0,-8.9,77,3,False,0.495,0
16770000.0,7,13,Fintech,Metro,45039.0,1.4,23,0,False,0.721,1
29180000.0,9,2,HealthTech,Tier-3 City,238971.0,23.4,38,2,False,0.383,0
5680000.0,13,13,EdTech,Metro,88156.0,4.3,57,1,True,0.39,1
25530000.0,2,6,Fintech,Metro,45242.0,20.7,20,2,True,0.571,1
31780000.0,5,5,Consumer Goods,Metro,71736.0,6.4,57,0,False,0.411,0
22770000.0,7,19,Fintech,Tier-2 City,363764.0,12.7,59,1,True,0.785,1
17210000.0,9,15,E-commerce,Metro,480396.0,-10.8,51,1,True,0.572,1
15890000.0,10,15,Consumer Goods,Tier-2 City,235121.0,-5.7,16,2,True,0.34,0
5910000.0,13,6,SaaS,Tier-2 City,637773.0,-17.1,71,2,True,0.625,1
6230000.0,7,13,SaaS,Metro,8421.0,20.0,80,2,False,0.498,0
25040000.0,3,6,HealthTech,Metro,15597.0,2.2,24,3,False,0.205,1
7370000.0,3,12,SaaS,Tier-3 City,39873.0,-64.0,11,1,True,0.332,0
11560000.0,12,7,EdTech,Metro,46903.0,17.6,49,1,True,0.446,1
8660000.0,7,12,Fintech,Tier-2 City,311633.0,27.5,17,1,True,0.479,1
40220000.0,9,14,EdTech,Tier-2 City,49804.0,-8.2,30,2,False,0.303,1
22760000.0,8,6,EdTech,Metro,217321.0,17.6,63,3,False,0.478,0
27850000.0,12,0,E-commerce,Tier-2 City,43495.0,3.8,20,2,True,0.207,1
